timestamp,open,high,low,close,volume
2025-07-02 11:00:00,107418.1,107479.99,107418.1,107479.99,7.37403
2025-07-02 12:00:00,107479.99,108037.38,107197.5,107410.75,78.70217
2025-07-02 13:00:00,107324.56,107926.66,107280.0,107707.49,105.20181
2025-07-02 14:00:00,107745.0,108108.6,107716.79,108108.6,113.99767
2025-07-02 15:00:00,108164.1,108737.75,108126.12,108737.75,109.43139
2025-07-02 16:00:00,108759.54,109565.5,108703.5,109440.01,105.97681
2025-07-02 17:00:00,109443.18,109730.0,108865.95,109099.32,99.122
2025-07-02 18:00:00,109143.31,109543.62,109045.0,109504.38,114.55828
2025-07-02 19:00:00,109505.31,109632.82,109294.62,109632.82,87.6219
2025-07-02 20:00:00,109587.78,109587.78,109143.58,109160.0,75.72876
2025-07-02 21:00:00,109136.31,109542.24,109136.31,109439.9,67.60183
2025-07-02 22:00:00,109451.41,109492.5,109103.45,109144.5,57.93574
2025-07-02 23:00:00,109144.67,109144.67,108763.99,108801.44,62.94083
2025-07-03 00:00:00,108849.59,109067.15,108715.7,108914.5,72.26107
2025-07-03 01:00:00,108906.73,109108.96,108812.2,109005.6,79.49804
2025-07-03 02:00:00,108969.99,109431.75,106921.52,108721.52,64.52011
2025-07-03 03:00:00,108710.38,108809.74,108622.04,108622.04,46.09847
2025-07-03 04:00:00,108633.7,108978.43,108566.14,108790.1,57.48156
2025-07-03 05:00:00,108797.95,109381.11,108797.95,109340.37,72.45992
2025-07-03 06:00:00,109340.36,109547.99,109253.59,109478.94,68.6923
2025-07-03 07:00:00,109401.08,109427.66,109161.54,109279.99,48.28589
2025-07-03 08:00:00,109279.99,109550.65,109279.99,109383.74,47.67696
2025-07-03 09:00:00,109383.73,110237.4,109383.06,109943.4,94.74606
2025-07-03 10:00:00,109986.52,110122.96,109672.24,109839.38,68.57635
2025-07-03 11:00:00,109839.37,109839.37,109579.23,109591.5,62.03334
2025-07-03 12:00:00,109584.61,109732.01,108800.0,109172.53,80.11641
2025-07-03 13:00:00,109154.28,110433.14,109154.28,110283.81,106.31489
2025-07-03 14:00:00,110677.32,113408.0,109605.37,109732.37,138.57005999999998
2025-07-03 15:00:00,109775.48,109775.8,109107.01,109128.0,118.92108999999999
2025-07-03 16:00:00,109091.99,109647.23,109067.58,109353.57,118.95514
2025-07-03 17:00:00,109295.07,109609.0,109295.07,109546.3,80.68044
2025-07-03 18:00:00,109566.61,109663.7,109347.44,109642.97,90.87264
2025-07-03 19:00:00,109660.92,109897.8,109656.49,109782.49,80.93659
2025-07-03 20:00:00,109826.66,109919.43,109772.38,109888.03,61.9732
2025-07-03 21:00:00,109557.23,109998.0,109557.23,109788.0,97.22908
2025-07-03 22:00:00,109788.01,109912.59,109650.94,109709.64,122.43054
2025-07-03 23:00:00,109702.54,109820.71,109380.13,109591.81,54.91309
