timestamp,open,high,low,close,volume
2025-08-22 02:30:00,113517.57,113517.57,113285.22,113293.84,6.492
2025-08-22 02:45:00,113293.84,113426.45,113142.85,113153.95,2.23291
2025-08-22 03:00:00,113153.95,113441.45,113117.2,113412.42,4.10123
2025-08-22 03:15:00,113368.73,113368.73,113195.89,113205.03,2.06567
2025-08-22 03:30:00,113205.03,113302.11,113091.13,113095.13,11.36392
2025-08-22 03:45:00,113105.57,113111.99,112882.9,112926.69,1.53107
2025-08-22 04:00:00,112929.24,113155.5,112929.23,113106.35,3.1369
2025-08-22 04:15:00,113106.36,113256.03,113038.69,113042.69,2.39299
2025-08-22 04:30:00,113047.77,113214.58,113004.84,113096.28,2.13877
2025-08-22 04:45:00,113086.74,113086.75,112713.83,112843.63,2.59414
2025-08-22 05:00:00,112847.63,113039.14,112709.86,113031.11,2.76873
2025-08-22 05:15:00,113031.1,113069.82,112880.43,112949.2,2.62212
2025-08-22 05:30:00,112949.99,113208.97,112909.97,113120.0,4.56173
2025-08-22 05:45:00,113120.0,113285.59,113119.99,113241.98,2.69254
2025-08-22 06:00:00,113241.99,113306.86,113054.74,113306.86,1.9801
2025-08-22 06:15:00,113306.86,113394.75,113192.81,113243.91,2.07417
2025-08-22 06:30:00,113243.92,113458.53,112844.0,112925.2,3.81732
2025-08-22 06:45:00,112925.2,113077.09,112857.31,112998.29,1.39732
2025-08-22 07:00:00,112998.29,113188.62,112955.92,113147.22,1.44484
2025-08-22 07:15:00,113147.23,113268.95,112950.0,113154.77,9.75776
2025-08-22 07:30:00,113162.33,115283.93,27141.92,113228.16,63.48337
2025-08-22 07:45:00,113228.17,113228.17,112986.44,113096.68,33.51865
2025-08-22 08:00:00,113096.68,113260.0,113050.25,113260.0,2.03542
2025-08-22 08:15:00,113260.22,116000.0,59000.0,113245.69,41.42205
2025-08-22 08:30:00,113245.69,113265.01,113000.0,113092.77,52.22909
2025-08-22 08:45:00,113092.77,113092.78,112952.21,112980.34,69.70454
2025-08-22 09:00:00,112980.34,113049.1,112855.55,112883.66,52.55767
2025-08-22 09:15:00,112883.66,213963.86,112856.11,112984.25,61.708
2025-08-22 09:30:00,112984.25,113054.87,112742.87,112887.86,56.34865
2025-08-22 09:45:00,112887.86,113128.0,39969.2,113049.66,92.09558
2025-08-22 10:00:00,113049.66,113060.0,46916.31,112781.39,76.26608
2025-08-22 10:15:00,112692.33,112781.39,90000.0,112714.86,59.72202
2025-08-22 10:30:00,112714.87,112714.87,90000.0,112595.62,43.89463
2025-08-22 10:45:00,112595.63,112639.41,112513.89,112534.53,1.94457
2025-08-22 11:00:00,112534.53,112629.4,26250.0,112328.7,25.25987
2025-08-22 11:15:00,112328.7,112671.69,55945.72,112278.06,48.1816
2025-08-22 11:30:00,112278.06,112347.64,26237.88,112255.15,20.62791
2025-08-22 11:45:00,112255.14,112576.8,112252.75,112320.01,2.76685
2025-08-22 12:00:00,112320.0,112363.88,26250.0,112070.85,10.07975
2025-08-22 12:15:00,112070.85,112134.33,112006.49,112052.02,11.73287
2025-08-22 12:30:00,112045.12,172035.5,111696.6,112281.43,21.64774
2025-08-22 12:45:00,112281.43,112704.5,112053.18,112334.88,26.50863
