timestamp,open,high,low,close,volume
2025-08-31 02:22:00,109335.83,109335.83,109335.28,109335.8,0.00922
2025-08-31 02:23:00,109335.8,109335.81,109325.01,109325.02,0.00446
2025-08-31 02:24:00,109321.22,109321.22,109289.73,109300.0,0.13113
2025-08-31 02:25:00,109299.99,109307.01,109295.0,109295.0,0.00804
2025-08-31 02:26:00,109294.99,109294.99,109289.79,109289.79,0.00413
2025-08-31 02:27:00,109289.79,109289.8,109282.45,109289.8,0.10516
2025-08-31 02:28:00,109289.79,109312.21,109289.79,109312.21,0.02549
2025-08-31 02:29:00,109312.62,109325.86,109312.62,109325.86,0.01549
2025-08-31 02:30:00,109325.86,109325.86,109325.85,109325.85,0.19134
2025-08-31 02:31:00,109322.46,109322.46,109282.4,109282.4,0.00826
2025-08-31 02:32:00,109282.39,109282.39,109271.82,109271.83,0.02474
2025-08-31 02:33:00,109271.83,109271.83,109271.82,109271.83,0.00536
2025-08-31 02:34:00,109271.82,109271.82,109271.82,109271.82,0.04574
2025-08-31 02:35:00,109270.36,109271.82,109270.35,109271.82,1.26743
2025-08-31 02:36:00,109279.99,109279.99,109249.06,109249.06,0.02249
2025-08-31 02:37:00,109249.06,109249.06,109241.34,109241.35,0.01409
2025-08-31 02:38:00,109241.34,109241.35,109241.34,109241.35,0.01986
2025-08-31 02:39:00,109241.34,109262.95,109241.34,109262.94,0.01042
2025-08-31 02:40:00,109263.14,109269.98,109263.14,109269.98,0.003
2025-08-31 02:41:00,109269.99,109269.99,109248.78,109248.78,0.02013
2025-08-31 02:42:00,109244.78,109244.78,109241.67,109241.68,0.00637
2025-08-31 02:43:00,109240.01,109240.01,109230.0,109230.0,0.02302
2025-08-31 02:44:00,109230.0,109230.0,109230.0,109230.0,0.0001
2025-08-31 02:45:00,109229.76,109229.76,109228.74,109228.75,0.03429
2025-08-31 02:46:00,109228.75,109228.75,109228.74,109228.74,0.002
2025-08-31 02:47:00,109228.74,109228.75,109220.01,109220.01,0.09669
2025-08-31 02:48:00,109220.0,109220.0,109171.97,109171.97,0.8705
2025-08-31 02:49:00,109171.98,109211.65,109171.98,109211.65,0.07749
2025-08-31 02:50:00,109211.65,109211.65,109203.75,109203.75,0.00948
2025-08-31 02:51:00,109203.76,109216.4,109201.25,109216.4,0.11494
2025-08-31 02:52:00,109217.0,109219.9,109217.0,109219.9,0.02326
2025-08-31 02:53:00,109219.91,109219.91,109219.9,109219.9,0.00817
